,term,rank
72873,take long cook,0.09617631245351378
28354,foodphotography homemade,0.09617631245351378
63799,roll filled,0.0961215874379585
25901,filled wood ear,0.0961215874379585
42744,lettuce eat,0.0961215874379585
5865,banh khot chay,0.0961215874379585
21799,ear mushroom,0.0961215874379585
84629,youll find,0.0961215874379585
5864,banh khot,0.0961215874379585
17666,cuon chay,0.0961215874379585
84630,youll find answer,0.0961215874379585
17298,crispy fried,0.0961215874379585
21336,dousing sauce,0.0961215874379585
76580,topped tofu,0.0961215874379585
17299,crispy fried shallot,0.0961215874379585
63245,rice noodle roll,0.0961215874379585
21800,ear mushroom tofu,0.0961215874379585
66411,shallot hot,0.0961215874379585
21337,dousing sauce make,0.0961215874379585
63800,roll filled wood,0.0961215874379585
4050,answer alleyway bankstown,0.0961215874379585
66971,side dousing sauce,0.0961215874379585
11926,chay banh khot,0.0961215874379585
17667,cuon chay banh,0.0961215874379585
64784,sauce make,0.0961215874379585
55485,pancake topped tofu,0.0961215874379585
43026,light refreshing youll,0.0961215874379585
5863,banh cuon chay,0.0961215874379585
37125,hot youre,0.0961215874379585
37126,hot youre craving,0.0961215874379585
23125,enjoy banh cuon,0.0961215874379585
5862,banh cuon,0.0961215874379585
76541,topped crispy fried,0.0961215874379585
50442,mushroom tofu,0.0961215874379585
40821,khot chay top,0.0961215874379585
50443,mushroom tofu topped,0.0961215874379585
83523,wood ear mushroom,0.0961215874379585
83522,wood ear,0.0961215874379585
43025,light refreshing,0.0961215874379585
17273,crisp mini,0.0961215874379585
11925,chay banh,0.0961215874379585
17274,crisp mini savoury,0.0961215874379585
75918,tofu topped crispy,0.0961215874379585
75917,tofu topped,0.0961215874379585
40820,khot chay,0.0961215874379585
64785,sauce make lettuce,0.0961215874379585
75873,tofu mushroom,0.0961215874379585
50421,mushroom spring onion,0.0961215874379585
69817,spring onion side,0.0961215874379585
50420,mushroom spring,0.0961215874379585
55484,pancake topped,0.0961215874379585
25900,filled wood,0.0961215874379585
42760,lettuce wrap,0.0961215874379585
42761,lettuce wrap dip,0.0961215874379585
4967,authentic vietnamese rice,0.0961215874379585
22075,eat along,0.0961215874379585
48853,mini savoury,0.0961215874379585
4966,authentic vietnamese,0.0961215874379585
54196,onion side cucumber,0.0961215874379585
37075,hot crisp mini,0.0961215874379585
2958,along side dousing,0.0961215874379585
37074,hot crisp,0.0961215874379585
36171,herb lettuce eat,0.0961215874379585
16925,craving something,0.0961215874379585
16926,craving something light,0.0961215874379585
48854,mini savoury pancake,0.0961215874379585
68657,something light refreshing,0.0961215874379585
25996,find answer,0.0961215874379585
80509,vietnamese rice noodle,0.0961215874379585
11927,chay top,0.0961215874379585
76581,topped tofu mushroom,0.0961215874379585
29986,fried shallot,0.0961215874379585
54195,onion side,0.0961215874379585
52414,noodle roll,0.0961215874379585
2741,alleyway bankstown,0.0961215874379585
20397,dip enjoy banh,0.0961215874379585
52415,noodle roll filled,0.0961215874379585
22076,eat along side,0.0961215874379585
2742,alleyway bankstown authentic,0.0961215874379585
75874,tofu mushroom spring,0.0961215874379585
68656,something light,0.0961215874379585
62511,refreshing youll,0.0961215874379585
2957,along side,0.0961215874379585
17580,cucumber herb,0.0961215874379585
62512,refreshing youll find,0.0961215874379585
42745,lettuce eat along,0.0961215874379585
23124,enjoy banh,0.0961215874379585
20396,dip enjoy,0.0961215874379585
66412,shallot hot crisp,0.0961215874379585
84666,youre craving,0.0961215874379585
84667,youre craving something,0.0961215874379585
4049,answer alleyway,0.0961215874379585
65057,savoury pancake topped,0.0961215874379585
5878,bankstown authentic,0.0961215874379585
5879,bankstown authentic vietnamese,0.0961215874379585
66970,side dousing,0.0961215874379585
29987,fried shallot hot,0.0961215874379585
66969,side cucumber herb,0.0961215874379585
66968,side cucumber,0.0961215874379585
45702,make lettuce,0.0961215874379585
65056,savoury pancake,0.0961215874379585
36170,herb lettuce,0.0961215874379585
80508,vietnamese rice,0.0961215874379585
17581,cucumber herb lettuce,0.0961215874379585
45703,make lettuce wrap,0.0961215874379585
25997,find answer alleyway,0.0961215874379585
83976,wrap dip,0.0961215874379585
83977,wrap dip enjoy,0.0961215874379585
10003,butter tbsp,0.09609407811502879
13947,cinnamon tsp,0.09606980871586522
27357,food naturally,0.09604811005247216
7060,better judge new,0.09604161633141993
51402,new standard,0.09604161633141993
74445,thedutchthrowdown20 qualifier competition,0.09604161633141993
73774,team taking job,0.09604161633141993
73773,team taking,0.09604161633141993
40283,judging course,0.09604161633141993
40284,judging course training,0.09604161633141993
40930,kind community check,0.09604161633141993
40929,kind community,0.09604161633141993
40285,judging want,0.09604161633141993
40286,judging want become,0.09604161633141993
53301,official celebrating fact,0.09604161633141993
40080,job seriously judging,0.09604161633141993
40079,job seriously,0.09604161633141993
53300,official celebrating,0.09604161633141993
41857,last couple year,0.09604161633141993
76859,training meeting,0.09604161633141993
32028,goal become,0.09604161633141993
76860,training meeting done,0.09604161633141993
32029,goal become better,0.09604161633141993
40282,judge new standard,0.09604161633141993
40281,judge new,0.09604161633141993
74444,thedutchthrowdown20 qualifier,0.09604161633141993
26564,fitness judge,0.09604161633141993
51403,new standard youre,0.09604161633141993
81639,website sign see,0.09604161633141993
81638,website sign,0.09604161633141993
26565,fitness judge eu,0.09604161633141993
67028,sign see guy,0.09604161633141993
67027,sign see,0.09604161633141993
82560,weve already,0.09604161633141993
74443,thedutchthrowdown thedutchthrowdown20 qualifier,0.09604161633141993
82561,weve already invested,0.09604161633141993
40279,judge eu,0.09604161633141993
81730,wedontfearcompetition gorillagrip,0.09604161633141993
40280,judge eu last,0.09604161633141993
81731,wedontfearcompetition gorillagrip foodspring,0.09604161633141993
74442,thedutchthrowdown thedutchthrowdown20,0.09604161633141993
7059,better judge,0.09604161633141993
78047,unique kind community,0.09604161633141993
6489,become better,0.09604161633141993
24602,fact collaboration,0.09604161633141993
17252,crew time take,0.09604161633141993
32703,gorillagrip foodspring,0.09604161633141993
32704,gorillagrip foodspring buddydutch,0.09604161633141993
14677,collaboration functional,0.09604161633141993
74745,thing team,0.09604161633141993
17251,crew time,0.09604161633141993
74746,thing team taking,0.09604161633141993
6512,become part unique,0.09604161633141993
28553,foodspring buddydutch,0.09604161633141993
14678,collaboration functional fitness,0.09604161633141993
47640,meeting done,0.09604161633141993
16686,couple year weve,0.09604161633141993
30572,future thedutchthrowdown,0.09604161633141993
47641,meeting done goal,0.09604161633141993
70080,standard youre interested,0.09604161633141993
84684,youre interested judging,0.09604161633141993
60844,qualifier competition,0.09604161633141993
70079,standard youre,0.09604161633141993
21050,done goal become,0.09604161633141993
39324,invested crew time,0.09604161633141993
72917,take thing,0.09604161633141993
72918,take thing team,0.09604161633141993
23660,eu last couple,0.09604161633141993
84332,year weve,0.09604161633141993
12020,check website sign,0.09604161633141993
24603,fact collaboration functional,0.09604161633141993
6511,become part,0.09604161633141993
16746,course training meeting,0.09604161633141993
30533,functional fitness judge,0.09604161633141993
30532,functional fitness,0.09604161633141993
84333,year weve already,0.09604161633141993
15147,competition wedontfearcompetition gorillagrip,0.09604161633141993
60845,qualifier competition wedontfearcompetition,0.09604161633141993
23659,eu last,0.09604161633141993
30573,future thedutchthrowdown thedutchthrowdown20,0.09604161633141993
39323,invested crew,0.09604161633141993
15075,community check,0.09604161633141993
39237,interested judging want,0.09604161633141993
78046,unique kind,0.09604161633141993
3003,already invested crew,0.09604161633141993
33732,guy future thedutchthrowdown,0.09604161633141993
72984,taking job seriously,0.09604161633141993
15146,competition wedontfearcompetition,0.09604161633141993
81017,want become part,0.09604161633141993
65612,see guy future,0.09604161633141993
15076,community check website,0.09604161633141993
33731,guy future,0.09604161633141993
55771,part unique,0.09604161633141993
66027,seriously judging course,0.09604161633141993
66026,seriously judging,0.09604161633141993
11570,celebrating fact collaboration,0.09604161633141993
72983,taking job,0.09604161633141993
11569,celebrating fact,0.09604161633141993
75397,time take thing,0.09604161633141993
81016,want become,0.09604161633141993
21049,done goal,0.09604161633141993
55772,part unique kind,0.09604161633141993
75396,time take,0.09604161633141993
39236,interested judging,0.09604161633141993
16745,course training,0.09604161633141993
6490,become better judge,0.09604161633141993
3002,already invested,0.09604161633141993
71479,sufficient protein,0.09592654252529113
73647,tbsp salt,0.09588244356501084
62924,reserved water,0.09588244356501084
76895,transfer potato,0.09588244356501084
14658,cold water,0.09588244356501084
59314,potato large,0.09588244356501084
59315,potato large pot,0.09588244356501084
76896,transfer potato large,0.09588244356501084
60450,protein vitamin,0.0958584374660932
77427,trying replace,0.0958584374660932
81036,want eat,0.0957932820830053
84374,yellow onion,0.09571872259308509
65070,say beef,0.09568989734837256
51002,need ever needle,0.09568989734837256
10083,buying heap,0.09568989734837256
61812,recently realised problem,0.09568989734837256
26250,first order ad,0.09568989734837256
51001,need ever,0.09568989734837256
82526,went treat,0.09568989734837256
12015,check use,0.09568989734837256
61811,recently realised,0.09568989734837256
37904,im lazy,0.09568989734837256
61600,realised problem,0.09568989734837256
61601,realised problem isnt,0.09568989734837256
37905,im lazy think,0.09568989734837256
78232,use 40feast,0.09568989734837256
38625,ingredient might,0.09568989734837256
23758,even little,0.09568989734837256
65071,say beef pad,0.09568989734837256
23285,enlisted help feastboxuk,0.09568989734837256
23759,even little winter,0.09568989734837256
15743,cook enlisted help,0.09568989734837256
36025,help feastboxuk,0.09568989734837256
37195,house even little,0.09568989734837256
27390,food try definitely,0.09568989734837256
73276,taste tomorrow ginger,0.09568989734837256
37194,house even,0.09568989734837256
18933,definitely check use,0.09568989734837256
18932,definitely check,0.09568989734837256
74810,think new,0.09568989734837256
74811,think new thing,0.09568989734837256
10760,cant cook im,0.09568989734837256
23911,ever needle say,0.09568989734837256
35268,heap ingredient,0.09568989734837256
82527,went treat house,0.09568989734837256
35269,heap ingredient might,0.09568989734837256
26039,find new recipe,0.09568989734837256
73275,taste tomorrow,0.09568989734837256
12688,chicken ton,0.09568989734837256
10084,buying heap ingredient,0.09568989734837256
78233,use 40feast 40,0.09568989734837256
12016,check use 40feast,0.09568989734837256
15742,cook enlisted,0.09568989734837256
27389,food try,0.09568989734837256
54551,order ad,0.09568989734837256
54552,order ad cookwithoutlimits,0.09568989734837256
6575,beef pad krapow,0.09568989734837256
23284,enlisted help,0.09568989734837256
51129,needle say,0.09568989734837256
6574,beef pad,0.09568989734837256
36028,help find new,0.09568989734837256
12689,chicken ton easten,0.09568989734837256
36027,help find,0.09568989734837256
36026,help feastboxuk help,0.09568989734837256
51130,needle say beef,0.09568989734837256
1971,ad cookwithoutlimits,0.09568989734837256
39424,isnt cant cook,0.09568989734837256
38626,ingredient might need,0.09568989734837256
74668,thing cook,0.09568989734837256
55242,pad krapow,0.09568989734837256
55243,pad krapow went,0.09568989734837256
60007,problem isnt,0.09568989734837256
51385,new recipe without,0.09568989734837256
76263,ton easten food,0.09568989734837256
1130,40feast 40 first,0.09568989734837256
1129,40feast 40,0.09568989734837256
60008,problem isnt cant,0.09568989734837256
25427,feastboxuk help find,0.09568989734837256
77033,treat house,0.09568989734837256
43763,little winter,0.09568989734837256
83308,winter tried get,0.09568989734837256
83307,winter tried,0.09568989734837256
77118,tried get taste,0.09568989734837256
77034,treat house even,0.09568989734837256
74669,thing cook enlisted,0.09568989734837256
25426,feastboxuk help,0.09568989734837256
43764,little winter tried,0.09568989734837256
77281,try definitely check,0.09568989734837256
21886,easten food try,0.09568989734837256
21885,easten food,0.09568989734837256
51415,new thing cook,0.09568989734837256
42066,lazy think,0.09568989734837256
42067,lazy think new,0.09568989734837256
77280,try definitely,0.09568989734837256
31301,get taste,0.09568989734837256
